Number,Latitude,Longitude,Elevation,Tree species,Diameter(cm),Notes1
1,3.4361282213832194,11.442153394037476,542.7951226234436,,19,7,jalon_100_60
2,3.436131117615899,11.442116119238761,543.132338821888,,22,9,271
3,3.4361683424156912,11.442099809297517,542.7599928379059,,35,7,272
4,3.436166853421039,11.442073029421387,542.8057349920273,,31,5,273
5,3.4361993830432023,11.442079433474627,542.78941655159,,18,7,274
6,3.4362038383148477,11.442071501522108,542.7457634210587,,11,6,275
7,3.4362187848711288,11.442074539137275,542.5946551561356,,27,2,276
8,3.4362136175309415,11.442140008004202,542.5917409658432,,15,7,277
9,3.436311851775219,11.442155767344648,542.2619609832764,,49,5,jalon_100_80
10,3.436303104101298,11.442129206800749,542.9070353507996,,26,2,280
11,3.436270967266142,11.442121905626033,542.5582047700882,,19,5,278
12,3.4362731739227974,11.442102712725225,542.512714266777,,50,3,279
13,3.4362767893914783,11.44205026246795,542.5287144184113,,46,5,281
14,3.4362741635708893,11.44205311745133,542.5906218290329,,42,1,282
15,3.436258123448732,11.442032962374093,542.6549414396286,,25,5,283
16,3.436285671361911,11.442018699358115,542.5029095411301,,14,6,284
17,3.4363034218117625,11.441997409011298,542.5420458316803,,28,4,285
18,3.4363207719337243,11.4419727228435,542.3283696174622,,45,7,jalon_80_80
19,3.436244786773673,11.44197660740544,542.8519406318665,,15,8,286
