Number,Latitude,Longitude,Elevation,Tree species,Diameter(cm),Notes1
1,3.4350983458084303,11.441851187196846,752.2979906797409,,54,9,jalon_40_80
2,3.435139208249655,11.441863290905404,752.6064618825912,,29,7,422
3,3.435148484758922,11.4418599588344,752.6404402256012,,12,5,423
4,3.4351605818651603,11.441851606225905,752.6714473962784,,12,7,424
5,3.435186339497611,11.44186221312763,752.5196006298065,,38,6,425
6,3.4351966172122674,11.441889930751048,752.6579964756966,,33,3,426
7,3.435202095978286,11.44189076021946,753.0281810760498,,69,7,427
8,3.435277961154787,11.44184479473851,752.4060956835747,,45,6,jalon_40_100
9,3.435258468672016,11.441889936961976,752.5072126984596,,42,1,428
10,3.4352454650101283,11.441932824816705,752.7858690619469,,12,1,429
11,3.4352186762981654,11.441921696084053,752.5497726798058,,53,2,429.1
12,3.435250961945024,11.44197188235334,752.5085313916206,,45,3,430
13,3.4352603923791234,11.441986942413399,752.7565182447433,,20,3,431
14,3.435258550097567,11.44201101336277,752.8417298197746,,19,6,432
15,3.435278743972276,11.442030777028135,752.5801156163216,,47,2,jalon_60_100
16,3.4352071165502704,11.442022976780716,753.298449523747,,55,2,441
17,3.43519394404991,11.441994668527201,752.9406194388866,,42,4,433
18,3.435175702049033,11.442012477957222,752.9998546540737,,30,1,440
19,3.435162706229394,11.441989108932253,752.6969844698906,,15,0,439
20,3.435155969287812,11.441971391239598,752.9678584933281,,26,1,436
21,3.4351575128111387,11.441947857577514,752.9512265026569,,14,0,435
22,3.435134921452169,11.441941351249776,753.1174201369286,,17,1,437
23,3.4351032211082706,11.441967373733116,753.7461298406124,,57,9,438
24,3.4351909845769755,11.441943202045625,753.1994231343269,,43,7,434
