Number,Latitude,Longitude,Elevation,Tree species,Diameter(cm),Notes1
1,3.43527323455216,11.441506526003169,792.1848111152649,,46,8,jalon_40_60
2,3.4353197878391524,11.441498673349738,792.4876939058304,,44,9,337
3,3.435324534443698,11.44150533429987,792.6899056434631,,23,4,338
4,3.435313544514121,11.44145789479696,792.9309368729591,,25,8,339
5,3.435312083075297,11.441415923976837,792.8139088451862,,29,7,340
6,3.4352960619542925,11.441401061725754,792.750663369894,,27,2,341
7,3.4353148780202263,11.441378633913244,792.7675684094429,,32,4,342
8,3.4353253218735014,11.441386025938485,792.822373688221,,13,8,343
9,3.435362148441697,11.44141907546715,792.7405263185501,,8,5,344
10,3.4354597729832883,11.441524194849734,792.3123432993889,,44,0,jalon_40_80
11,3.4354619487010094,11.441502991146054,793.0229817479849,,68,4,347
12,3.4354549892585253,11.441481902355589,792.8810965418816,,12,1,346
13,3.4354416092202866,11.441465182019545,793.0527470111847,,45,4,345
14,3.435488860322482,11.44137106352277,792.4006319642067,-,46,8,jalon_20_80
