Number,Latitude,Longitude,Elevation,Tree species,Diameter(cm),Notes1
1,3.435148732523283,11.44135851861008,816.4665168523788,,46,0,jalon_60_60
2,3.435173632066669,11.441329497962087,816.58787971735,,56,9,314
3,3.4351681524217326,11.441271141483341,816.8254140615463,,19,5,315
4,3.435224144014382,11.441304594093422,816.856562256813,,16,3,316
5,3.435237613073889,11.44133182740267,816.7024824023247,,16,7,317
6,3.4352473586814143,11.441346888501792,816.7144211530685,,31,3,318
7,3.4352344876996916,11.441357766565115,816.655855178833,,20,0,319
8,3.4353367841186895,11.44138599819787,816.4473288059235,,56,3,jalon_60_80
9,3.4353285473816197,11.441346989981756,817.0865024924278,,15,7,320
10,3.435318196386109,11.44132847462926,817.2375858277082,,27,1,321
11,3.4352719383544397,11.441292037218455,817.4618051573634,,56,1,322
12,3.4352745798859843,11.441292227372248,817.608723655343,,25,8,323
13,3.4353037401101534,11.441282225818293,817.7768106758595,,32,7,324
14,3.4353131461974558,11.44127882930723,817.8955790698528,,41,0,325
15,3.4353233406862262,11.441270816844481,817.9731614589691,,36,7,326
16,3.4353422456174094,11.44129330459517,817.7480246722698,,32,6,327
17,3.435362370766477,11.441201387627107,816.7377747893333,,48,8,jalon_40_80
18,3.4353544793802855,11.44120363011995,817.0564035475254,,20,5,328
